index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
9785,596,5,10/01/2014,608,1,1,0,0,7098.322738876341
557436,465,2,12/03/2013,276,1,0,0,0,2373.0027365725327
287905,617,3,19/02/2014,566,1,1,0,1,6758.265022435737
287857,652,5,26/12/2014,0,0,0,c,1,287.81516775201845
158153,506,2,26/08/2014,623,1,0,0,0,5307.595373887595
555853,474,2,01/07/2014,875,1,1,0,0,8202.366621882367
83141,800,4,06/06/2013,540,1,1,0,0,6134.71229461061
707494,211,6,11/05/2013,1176,1,0,0,0,8986.352967355202
365007,770,3,29/01/2014,626,1,0,0,0,4925.675389052147
179314,169,5,16/05/2014,683,1,0,0,0,6363.838128122167
618577,48,2,18/11/2014,404,1,0,0,0,3384.938706886854
342168,53,1,09/02/2015,561,1,0,0,0,6416.399029588437
13233,284,4,28/11/2013,335,1,0,0,0,2944.2720834892366
24345,350,5,10/05/2013,603,1,0,0,0,5968.386394143561
220592,820,3,15/05/2013,1140,1,1,0,0,11418.159765289369
285023,376,2,08/01/2013,1089,1,1,0,0,10289.061031022178
397111,318,3,13/11/2013,538,1,0,0,0,5133.667925317766
116168,764,5,25/04/2014,448,1,0,0,1,4461.946750442944
139318,451,1,13/07/2015,544,1,1,0,0,6974.605462754907
36042,946,2,28/01/2014,458,1,0,0,0,3606.2389380199206
124733,398,7,20/07/2014,0,0,0,0,0,0.0
168688,858,6,08/02/2014,339,1,0,0,0,3303.271371848367
38162,308,7,24/03/2013,0,0,0,0,0,0.0
105138,4,5,25/01/2013,1409,1,1,0,0,10450.544355933893
44782,724,4,18/07/2013,739,1,1,0,0,7200.756086256045
263810,788,4,23/04/2015,1611,1,0,0,0,14027.689985370529
564027,849,5,05/07/2013,854,1,1,0,1,7896.900267453076
604552,334,2,21/07/2015,427,1,0,0,1,4371.340936565949
348815,690,6,22/11/2014,717,1,0,0,0,6605.477941915167
60700,974,7,03/05/2015,0,0,0,0,0,0.0
180133,696,7,20/01/2013,0,0,0,0,0,207.71711582324457
574098,50,2,23/06/2015,281,1,0,0,0,3589.6228392246085
141387,1092,6,08/06/2013,1183,1,0,0,0,11132.042384870552
622567,114,2,11/06/2013,496,1,0,0,0,4507.435255758107
236491,378,6,17/08/2013,725,1,0,0,0,6536.430799144652
434295,133,1,22/07/2013,881,1,0,0,1,7196.699529123171
33956,388,1,15/07/2013,1566,1,1,0,0,14372.9840620702
120184,1006,6,02/05/2015,1003,1,0,0,0,8033.713277508239
425713,455,2,07/10/2014,489,1,1,0,0,5666.7751405038025
522623,980,4,22/01/2015,487,1,0,0,0,4685.0030506902895
497636,843,4,11/12/2014,942,1,0,0,0,13769.933186337596
654642,619,7,30/03/2014,0,0,0,0,0,0.0
402974,472,7,30/03/2014,0,0,0,0,0,0.0
528025,365,5,26/04/2013,571,1,1,0,0,5847.045762724248
123178,172,7,08/12/2013,0,0,0,0,0,415.9207446869941
198412,718,4,05/03/2015,899,1,1,0,0,8638.358781967781
143321,227,6,28/06/2014,410,1,0,0,0,4537.913163982002
28342,15,6,17/05/2014,583,1,0,0,0,5608.6857154304225
177552,379,6,13/09/2014,365,1,0,0,0,3034.045363094361
578436,374,1,04/02/2013,1024,1,1,0,1,11333.11780782902
255673,838,3,19/03/2014,834,1,1,0,0,7589.915422644741
59786,456,1,18/05/2015,1124,1,1,0,0,11472.018033414322
704983,221,3,19/03/2014,450,1,1,0,0,4299.302476800249
175578,467,2,29/10/2013,1466,1,0,0,1,10300.939634234088
522938,284,6,26/01/2013,453,1,0,0,0,4253.337939843733
223209,513,4,04/04/2013,2249,1,0,0,1,13738.707481362231
682741,440,6,06/04/2013,405,1,0,0,0,3764.335120699931
699763,691,5,19/07/2013,751,1,1,0,0,6898.631348913633
548972,1062,4,09/01/2014,585,1,1,0,0,7140.184142208477
375571,420,3,01/04/2015,486,1,1,0,1,4919.484902091955
188129,616,4,23/10/2014,786,1,1,0,0,7194.785583846965
602139,456,3,08/05/2013,994,1,0,0,0,7569.558391772946
128475,931,2,04/11/2014,445,1,1,0,0,5080.344396316033
478859,389,3,13/02/2013,1280,1,0,0,0,9867.712176779869
707142,464,6,31/01/2015,1596,1,0,0,0,11589.746380664375
187230,375,1,21/01/2013,861,1,1,0,0,9758.665987372946
586961,673,5,03/07/2015,643,1,1,0,0,6990.613407984078
410738,990,7,18/01/2015,0,0,0,0,0,0.0
558466,618,3,10/12/2014,412,1,0,0,0,4584.997083710689
312867,563,2,31/03/2015,671,1,1,0,1,7013.996772039198
421455,33,2,02/07/2013,887,1,1,0,0,8432.50951614844
312865,307,6,05/07/2014,135,1,0,0,0,1242.558869308234
232251,490,1,25/03/2013,1010,1,1,0,1,10002.01032704889
225608,15,3,22/04/2015,560,1,0,0,0,5249.059080533352
387766,494,7,12/04/2015,1099,1,0,0,0,8593.289892378023
172580,501,3,04/09/2013,668,1,0,0,1,5434.0924252992245
457901,409,5,27/09/2013,589,1,1,0,0,6097.122523967656
382806,221,4,11/04/2013,559,1,1,0,0,4675.12327193897
576463,790,6,30/05/2015,818,1,0,0,0,7709.880368058797
308815,564,7,03/02/2013,0,0,0,0,0,0.0
331942,107,7,16/06/2013,0,0,0,0,0,192.31536116972853
378100,287,2,22/01/2013,860,1,1,0,0,8463.937699620594
224258,19,6,06/07/2013,372,1,0,0,0,3572.9308294946222
610184,285,2,12/11/2013,391,1,0,0,0,3961.8406029504513
77236,343,5,24/07/2015,595,1,0,0,1,7020.855132185858
442834,291,1,28/04/2014,1231,1,1,0,0,12082.622479794429
85091,919,3,04/09/2013,535,1,0,0,1,4688.79567483529
100878,844,6,22/02/2014,247,1,0,0,0,2361.717404032358
114053,607,5,03/10/2014,0,0,1,a,0,0.0
27400,232,3,15/07/2015,346,1,1,0,1,4646.908382160283
574589,1023,3,29/04/2015,607,1,1,0,0,6427.488749311626
366539,423,5,04/04/2014,2335,1,1,0,0,16183.638190900501
464341,289,3,02/01/2013,555,1,0,0,1,5257.687166184524
324723,615,2,28/07/2015,1326,1,1,0,1,11382.472998698171
479944,541,7,16/11/2014,0,0,0,0,0,498.63501074164515
520921,364,1,14/01/2013,410,1,0,0,0,3510.819926044935
419258,763,7,18/08/2013,0,0,0,0,0,0.0
19973,354,5,12/07/2013,669,1,0,0,0,3299.8222979824513
157063,8,7,27/07/2014,0,0,0,0,0,0.0
298432,993,4,22/05/2014,717,1,1,0,0,7116.075449343655
619919,920,1,16/09/2013,494,1,0,0,0,4204.428536674328
512403,1059,1,13/10/2014,1032,1,0,0,1,8291.850483013026
96436,337,4,03/01/2013,281,1,0,0,1,3001.716069720741
559824,1067,1,01/06/2015,553,1,1,0,1,7106.445545365564
599022,838,3,22/10/2014,709,1,1,0,0,6633.628702440272
295991,634,7,14/07/2013,0,0,0,0,0,120.42578293310002
529537,978,5,14/02/2014,992,1,0,0,0,8040.208093642806
107542,473,5,23/01/2015,404,1,0,0,0,3714.4972509601835
570134,104,5,25/04/2014,1179,1,0,0,1,8989.649407888863
72001,702,6,07/12/2013,318,1,0,0,0,3521.247606332273
471264,432,1,30/03/2015,1880,1,1,0,0,16894.709507812557
507962,1084,4,21/05/2015,828,1,1,0,0,8411.172220493649
537560,407,2,10/12/2013,281,1,0,0,0,3400.9588620367686
626395,587,4,07/03/2013,604,1,1,0,0,5739.777449910435
552035,154,7,11/01/2015,0,0,0,0,0,68.96827972287234
12532,1001,5,17/01/2014,566,1,0,0,0,5895.357575649263
507928,680,5,05/09/2014,699,1,1,0,0,7024.775890581274
132630,287,3,05/02/2014,811,1,1,0,0,8395.344246559682
436892,599,7,01/03/2015,0,0,0,0,0,0.0
41856,333,6,06/07/2013,1009,1,0,0,0,7365.884571431214
183608,614,4,22/08/2013,1054,1,0,0,1,7160.43552817527
520090,698,1,14/01/2013,1842,1,0,0,0,13559.003961447623
677673,214,3,26/11/2014,658,1,1,0,0,8265.418594723322
381877,363,7,21/04/2013,0,0,0,0,0,38.81366630549242
538651,583,3,14/08/2013,463,1,1,0,1,4859.378180748289
667323,120,5,09/05/2014,758,1,1,0,0,7956.280425833742
305130,492,5,06/12/2013,1273,1,1,0,0,11026.13090289161
583826,807,5,27/06/2014,961,1,0,0,0,9309.32938528429
49675,153,3,10/09/2014,576,1,0,0,0,5541.664878468196
676017,706,1,27/04/2015,575,1,1,0,0,7183.284438692473
245075,1039,5,03/05/2013,1077,1,1,0,0,9736.547409989575
193371,589,5,27/09/2013,485,1,1,0,0,5211.191495846643
704357,1082,6,06/07/2013,680,1,0,0,0,4538.117684268839
345313,964,1,21/10/2013,1677,1,1,0,0,14943.222445164705
513742,643,7,20/10/2013,0,0,0,0,0,0.0
506589,915,3,14/08/2013,596,1,1,0,1,6098.554134219828
50428,248,7,17/02/2013,0,0,0,0,0,19.643716306605892
349052,966,5,03/05/2013,730,1,1,0,0,7021.9544322786805
167078,958,5,19/07/2013,651,1,1,0,1,6267.450794656307
248032,1002,4,17/07/2014,668,1,1,0,1,6276.0798492181475
333885,809,4,23/07/2015,733,1,0,0,1,7883.1012440220165
61272,861,4,24/01/2013,347,1,1,0,0,3112.7172829718593
286556,483,2,21/10/2014,893,1,1,0,0,8369.078252368794
353537,743,2,07/05/2013,383,1,0,0,0,4096.625357427245
211546,672,5,19/07/2013,1449,1,1,0,1,11170.86772156787
26923,1064,4,12/06/2014,1004,1,0,0,0,7505.611301768134
392687,732,1,27/10/2014,669,1,0,0,0,5737.137752273136
406464,375,6,04/07/2015,382,1,0,0,0,4336.786184680046
309623,881,6,04/01/2014,434,1,0,0,0,4476.558750759914
661137,615,7,30/06/2013,0,0,0,0,0,0.0
460405,110,1,02/12/2013,871,1,1,0,0,9629.245829783145
621876,115,7,29/03/2015,0,0,0,0,0,0.0
372353,43,5,03/10/2014,0,0,1,a,0,158.98455068093978
703801,293,1,22/04/2013,1053,1,1,0,0,10032.271737179817
68143,1071,4,21/03/2013,789,1,1,0,0,6716.962658954478
11242,822,7,25/01/2015,0,0,0,0,0,0.0
7713,382,1,01/09/2014,844,1,1,0,1,9395.54916361569
594833,1088,5,02/01/2015,439,1,0,0,1,4532.643969696597
232218,1010,1,19/01/2015,691,1,0,0,0,6045.960926761613
232730,142,1,17/03/2014,685,1,1,0,0,7504.115127757052
534904,280,7,26/10/2014,0,0,0,0,0,350.6526061793047
639872,909,1,23/06/2014,971,1,0,0,0,7860.882564748502
440332,387,4,30/05/2013,0,0,1,a,0,621.8735330791039
383667,642,6,04/01/2014,438,1,0,0,0,4371.023878383258
217873,420,2,14/07/2015,486,1,1,0,0,4825.386734212792
100132,476,7,03/03/2013,0,0,0,0,0,0.0
62106,223,4,22/05/2014,657,1,1,0,0,6554.29092158378
61707,600,1,20/01/2014,648,1,1,0,0,8191.763309964211
95546,148,1,08/07/2013,804,1,0,0,1,7359.347099135335
222862,846,6,27/12/2014,717,1,0,0,0,7142.154883959196
158865,505,2,19/02/2013,653,1,1,0,0,6752.554873568244
688047,1058,2,21/10/2014,657,1,1,0,0,6776.587613549629
41377,394,6,15/11/2014,730,1,0,0,0,6997.9637647401305
225453,724,6,23/03/2013,552,1,0,0,0,5464.806666121557
407909,1055,1,19/05/2014,1162,1,1,0,0,11843.36552928993
355327,477,1,30/12/2013,568,1,0,0,1,5852.527063519508
9985,54,6,15/02/2014,900,1,0,0,0,8735.148830693593
464370,920,2,30/06/2015,732,1,1,0,0,7487.197170170204
217869,763,2,02/06/2015,571,1,1,0,0,6821.367350097506
289311,39,6,02/05/2015,916,1,0,0,0,8241.245632030608
433007,174,4,02/05/2013,524,1,1,0,0,5785.804981597617
590918,982,4,18/06/2015,775,1,1,0,0,8400.760875072066
366252,794,1,21/01/2013,514,1,1,0,0,5886.738534182749
93055,1036,7,08/03/2015,0,0,0,0,0,0.0
464704,97,5,15/11/2013,654,1,0,0,0,5981.507012294964
470620,542,3,17/07/2013,637,1,1,0,0,6667.484845377288
116641,911,5,22/08/2014,1006,1,1,0,1,9728.344241868013
611817,121,4,04/04/2013,494,1,0,0,1,4599.8128527903245
22589,374,2,30/06/2015,1129,1,1,0,0,11318.531626620508
55853,533,4,10/07/2014,857,1,0,0,0,7530.398116260066
618174,212,7,20/04/2014,0,0,0,0,0,115.90784895220462
556045,340,2,29/07/2014,653,1,1,0,1,6404.239446557344
252060,547,7,13/01/2013,0,0,0,0,0,35.43912261568931
294985,771,3,17/06/2015,727,1,1,0,0,7192.079907617133
128653,311,7,03/03/2013,0,0,0,0,0,420.3230942743053
544398,947,2,10/03/2015,927,1,0,0,0,6238.123576263614
138112,823,5,01/03/2013,583,1,0,0,0,5635.906708222467
196680,659,3,20/11/2013,842,1,1,0,0,8098.566520701252
327387,1009,4,29/01/2015,457,1,1,0,0,4653.590252349718
57844,725,2,02/12/2014,677,1,1,0,0,7929.639266364271
671931,604,6,02/11/2013,774,1,0,0,0,6983.83537941468
216244,568,7,03/05/2015,0,0,0,0,0,0.0
610529,569,7,24/02/2013,0,0,0,0,0,0.0
551765,265,4,01/08/2013,591,1,1,0,1,5784.6876819753215
169817,292,3,18/03/2015,802,1,1,0,0,8412.532299671788
251459,212,4,28/03/2013,675,1,1,0,1,7743.902391894294
153524,649,3,12/11/2014,410,1,1,0,0,4745.7956437933835
129917,529,4,23/04/2015,713,1,0,0,0,7050.437717742774
638091,498,3,07/05/2014,839,1,1,0,0,8109.327177084625
335939,379,6,28/06/2014,368,1,0,0,0,3221.8148136727323
541066,558,7,21/04/2013,0,0,0,0,0,0.0
349591,322,6,30/05/2015,243,1,0,0,0,2751.6357726180686
47840,971,1,07/01/2013,1214,1,1,0,0,11205.1874844167
367701,362,5,01/11/2013,1218,1,0,0,0,9070.180219352309
76891,4,6,22/11/2014,1509,1,0,0,0,10777.834737824825
16000,972,6,14/09/2013,175,1,0,0,0,1105.345866915698
509276,828,4,30/05/2013,678,1,1,0,0,6602.554441754031
121129,780,6,22/02/2014,285,1,0,0,0,2783.208841545291
547985,335,1,19/05/2014,3150,1,1,0,0,20542.073178911145
180288,108,7,17/03/2013,0,0,0,0,0,0.0
96910,404,6,03/05/2014,336,1,0,0,0,3585.3712660557067
625,159,3,11/03/2015,520,1,0,0,0,6024.799155604355
396233,368,6,27/07/2013,608,1,0,0,0,5783.079031313579
23138,399,7,29/06/2014,0,0,0,0,0,0.0
113563,1000,2,07/05/2013,695,1,0,0,0,6746.289122462257
57067,849,7,17/11/2013,0,0,0,0,0,0.0
162459,1107,4,22/01/2015,546,1,0,0,0,4796.310144356617
482569,95,2,10/03/2015,759,1,0,0,0,6589.953990807111
352065,846,4,07/11/2013,888,1,1,0,0,8312.7102272246
609404,1077,7,02/06/2013,0,0,0,0,0,0.0
161134,502,2,16/04/2013,1473,1,0,0,0,10176.302880967713
608755,799,2,12/02/2013,805,1,0,0,0,6440.29672214758
434413,216,1,18/03/2013,1196,1,1,0,0,13166.60858284577
510236,927,2,17/12/2013,1375,1,1,0,0,11891.819036396959
656182,974,4,01/08/2013,1592,1,1,0,1,12968.79691973032
467641,1002,4,21/08/2014,694,1,1,0,1,6573.313394770077
692890,809,3,28/01/2015,794,1,1,0,0,9186.673078276868
16149,587,5,23/05/2014,745,1,1,0,0,7080.293597868226
393181,663,7,17/11/2013,0,0,0,0,0,0.0
390978,237,4,14/03/2013,544,1,0,0,0,4373.0536330044615
689457,1082,7,12/07/2015,0,0,0,0,0,403.0960750586528
182432,663,2,09/06/2015,662,1,0,0,0,5979.30441640624
53035,707,2,29/01/2013,787,1,0,0,0,6343.479527722314
485580,887,4,08/05/2014,616,1,1,0,0,6695.427053645688
639401,994,6,24/05/2014,244,1,0,0,0,2773.739387974243
475028,1027,5,08/11/2013,1676,1,1,0,0,14122.066642464248
455776,314,2,07/07/2015,465,1,0,0,1,4909.213413402858
14689,285,7,14/07/2013,0,0,0,0,1,144.22089931021466
628648,269,7,27/10/2013,0,0,0,0,0,0.0
397671,429,4,30/04/2015,536,1,1,0,0,6328.937542734192
235135,1112,3,27/03/2013,1121,1,1,0,1,11051.150109569951
469039,934,7,07/07/2013,0,0,0,0,0,0.0
692965,776,2,28/10/2014,441,1,0,0,0,4655.974624597166
118998,218,5,07/02/2014,732,1,1,0,0,6522.00744106618
706908,241,1,01/09/2014,956,1,1,0,0,9698.091693913542
182382,798,7,18/08/2013,0,0,0,0,0,0.0
90887,898,3,02/01/2013,775,1,0,0,1,6088.803223829618
575386,522,1,06/07/2015,605,1,0,0,0,6345.985753615653
439953,744,2,25/03/2014,687,1,0,0,0,6050.8346586347525
442753,499,2,11/02/2014,650,1,0,0,0,5639.445833146508
262959,696,1,29/09/2014,1158,1,1,0,0,11991.677068464462
633187,1075,4,19/02/2015,1078,1,1,0,0,9894.720543655332
505508,45,1,25/05/2015,0,0,0,a,0,150.27928395424414
626208,756,1,25/03/2013,2554,1,1,0,1,20257.051492992978
261009,637,5,26/04/2013,702,1,1,0,0,7581.1461149738025
75787,818,2,16/04/2013,496,1,0,0,0,4427.588526850122
659450,224,5,07/11/2014,550,1,1,0,0,5860.469303223718
277506,622,5,12/09/2014,449,1,0,0,0,4424.3349842227335
608597,912,5,20/02/2015,692,1,1,0,0,7233.910511110769
326847,828,3,24/09/2014,547,1,0,0,0,4559.523141644609
355378,789,3,29/04/2015,486,1,1,0,0,5811.757575979249
496039,13,2,05/11/2013,444,1,1,0,0,5244.401828562877
289214,574,7,31/08/2014,0,0,0,0,0,251.6711654156745
545121,1030,5,17/04/2015,357,1,1,0,0,4527.506795608237
545593,55,5,24/04/2015,564,1,0,0,0,6168.511595193998
202728,959,2,24/06/2014,652,1,0,0,0,5304.551758417066
375096,224,5,29/05/2015,517,1,0,0,1,5075.894068556361
536458,60,5,19/04/2013,624,1,0,0,0,5855.867940431213
569520,580,4,25/09/2014,1353,1,0,0,0,9570.627701979922
296837,446,7,26/05/2013,0,0,0,0,0,0.0
354953,951,4,22/01/2015,601,1,0,0,0,5380.7555296641585
634958,1031,4,26/12/2013,0,0,0,c,1,467.5739020764905
704320,647,3,07/05/2014,687,1,1,0,0,7092.3970543022115
270327,1066,5,28/03/2014,1111,1,0,0,0,8755.197276183451
220576,81,1,15/06/2015,568,1,1,0,0,8070.45566344099
402861,1051,3,26/06/2013,1127,1,0,0,0,8038.716268736057
460231,464,7,28/12/2014,0,0,0,0,0,27.59961318570659
80711,398,3,31/12/2014,513,1,0,0,1,4767.290779393754
685066,14,4,28/11/2013,626,1,0,0,0,5333.977784861581
206578,616,5,03/04/2015,0,0,1,b,1,366.01623633870497
524131,751,6,03/08/2013,469,1,0,0,0,4617.491475622416
553495,1097,6,12/01/2013,1729,1,0,0,0,7948.573590746839
421542,205,5,27/09/2013,888,1,1,0,0,7732.141814122464
590201,351,1,11/08/2014,473,1,0,0,1,4876.664725058206
379601,427,4,23/04/2015,673,1,0,0,0,5498.07024554336
198755,1084,5,29/03/2013,0,0,1,b,1,422.85395845299536
413893,314,4,23/01/2014,629,1,1,0,0,6707.249956922044
106093,405,2,12/05/2015,420,1,0,0,0,4159.71237905411
463536,476,6,03/01/2015,288,1,0,0,0,2372.460497848557
83411,988,7,13/01/2013,0,0,0,0,0,0.0
6946,40,3,23/01/2013,640,1,1,0,0,5816.1788859530525
520484,1012,7,24/05/2015,0,0,0,0,0,307.642396921633
500912,993,6,06/04/2013,603,1,0,0,0,5310.748690080144
692949,630,7,13/10/2013,0,0,0,0,0,48.972517436799244
380513,615,1,05/05/2014,1525,1,1,0,0,13192.157296258883
101443,1074,6,28/06/2014,501,1,0,0,0,4580.392108004901
600575,59,7,07/12/2014,0,0,0,0,0,885.048741678073
424576,153,5,23/01/2015,522,1,0,0,0,5630.057101606887
614109,906,1,16/02/2015,1510,1,1,0,0,13243.70042726867
418622,148,1,12/08/2013,1043,1,1,0,0,10778.693321667186
681872,813,5,10/07/2015,616,1,0,0,0,5462.9407524699145
333359,177,4,16/01/2014,464,1,0,0,0,4276.435442310857
153320,214,5,27/03/2015,749,1,0,0,0,8402.795365037999
106380,841,7,30/11/2014,0,0,0,0,0,0.0
268609,481,3,22/10/2014,446,1,1,0,1,5117.01313720507
477302,831,5,09/05/2014,1663,1,1,0,0,14987.51857510231
520934,449,6,16/02/2013,1173,1,0,0,0,9333.067806829296
519527,1045,3,04/12/2013,1081,1,1,0,0,9547.494535333602
56026,383,6,05/01/2013,2115,1,0,0,1,16192.902224956366
649003,262,5,05/12/2014,4378,1,1,0,0,33797.24528434179
348330,130,6,25/01/2014,496,1,0,0,0,4888.295226305646
8483,35,7,30/11/2014,0,0,0,0,0,0.0
617269,5,6,12/10/2013,217,1,0,0,0,1905.8766695504569
13687,228,7,24/03/2013,0,0,0,0,0,227.0622726636
434846,589,4,04/12/2014,716,1,1,0,0,7432.0800664442295
149407,208,1,12/08/2013,543,1,1,0,0,6084.699867782656
332476,174,2,21/05/2013,500,1,0,0,1,4753.621247201153
202848,533,7,19/01/2014,0,0,0,0,0,556.9269774196011
653028,536,7,21/12/2014,0,0,0,0,0,401.70842024213687
448406,200,7,01/02/2015,0,0,0,0,0,361.2261904701305
29038,1086,1,07/07/2014,804,1,0,0,0,6894.582689973592
555470,384,3,26/11/2014,1086,1,1,0,0,10419.110588503661
453771,505,5,26/09/2014,523,1,0,0,0,5011.381006799643
44229,724,4,08/01/2015,594,1,1,0,0,6377.51408754119
35983,178,3,12/02/2014,759,1,0,0,0,6245.85977849351
165217,677,5,22/02/2013,662,1,1,0,0,3179.58615914116
376939,1113,7,14/06/2015,0,0,0,0,0,839.8403719302383
643250,370,2,21/10/2014,574,1,1,0,0,6975.280744014075
518467,232,1,12/05/2014,228,1,0,0,0,2402.449814385751
146419,182,6,28/09/2013,393,1,0,0,0,3847.337948565651
327909,805,1,10/02/2014,389,1,0,0,0,4144.934896477715
445596,732,3,27/02/2013,446,1,0,0,0,4442.53437580966
617605,900,1,20/05/2013,0,0,0,a,0,0.0
643806,302,7,27/07/2014,0,0,0,0,0,0.0
460222,969,3,03/09/2014,656,1,1,0,1,6026.5441376256385
484951,335,3,09/10/2013,3110,1,1,0,0,17843.90576723039
276810,889,6,25/10/2014,308,1,0,0,0,3165.0400826208224
323407,72,6,07/03/2015,274,1,0,0,0,2911.4194625085565
280419,250,6,16/02/2013,624,1,0,0,0,5868.784661492308
551064,210,7,19/10/2014,0,0,0,0,0,0.0
199186,369,4,02/01/2014,560,1,0,0,1,5734.980921213816
443286,80,3,07/08/2013,373,1,0,0,1,3478.9836094523275
133359,403,4,03/07/2014,765,1,1,0,0,7600.711384751599
680618,672,3,27/05/2015,1180,1,0,0,0,8591.306130381909
659501,159,1,06/05/2013,641,1,0,0,0,6575.44241040488
133651,690,5,07/06/2013,693,1,1,0,0,7267.8581886956235
346501,1050,2,26/02/2013,377,1,0,0,0,3857.655488645466
54388,688,1,01/07/2013,543,1,1,0,0,6584.17824690962
680632,207,6,07/12/2013,1360,1,0,0,0,11815.182456721852
305990,682,5,19/12/2014,2437,1,1,0,0,15177.170656264976
345007,913,2,30/06/2015,1448,1,1,0,0,12410.977686091008
19073,171,5,05/06/2015,1058,1,1,0,0,9710.082639821643
117442,499,7,25/08/2013,0,0,0,0,0,0.0
471452,447,4,14/08/2014,491,1,0,0,1,3935.119393279848
397728,1056,6,21/06/2014,442,1,0,0,0,4499.316773793664
341368,883,3,30/07/2014,493,1,1,0,1,5189.875811461382
164483,640,1,04/03/2013,1109,1,1,0,0,11151.73921408612
126254,854,7,28/07/2013,0,0,0,0,0,0.0
255051,68,6,24/08/2013,1140,1,0,0,0,9230.328413499687
616420,102,3,15/01/2014,713,1,0,0,0,6189.9682810629965
355055,868,6,16/08/2014,546,1,0,0,1,6364.136868994263
474543,995,4,26/03/2015,663,1,0,0,0,6009.079108594786
81215,104,7,17/03/2013,0,0,0,0,0,0.0
675639,271,7,07/09/2014,0,0,0,0,0,0.0
317462,934,6,01/02/2014,483,1,0,0,0,4713.302551843653
335663,783,4,04/07/2013,719,1,1,0,0,6793.861059921129
392180,358,6,18/07/2015,995,1,0,0,0,8851.50966729436
325223,288,1,11/11/2013,340,1,0,0,0,3608.5212938086893
180249,482,4,19/03/2015,737,1,1,0,0,7225.746407732526
403953,894,3,26/02/2014,941,1,0,0,0,7244.669501725211
295836,74,1,29/06/2015,1169,1,1,0,1,12001.941007089345
612119,1095,5,03/04/2015,0,0,1,b,1,804.2956929279449
159144,621,5,09/05/2014,941,1,1,0,0,8723.734408962337
500019,596,5,30/08/2013,687,1,1,0,0,7621.343159250102
100070,835,3,11/03/2015,565,1,0,0,0,5045.534389976428
618187,512,3,25/12/2013,923,1,0,c,1,7460.435864148181
189461,707,4,11/06/2015,923,1,0,0,0,7726.986945651982
466039,236,5,13/09/2013,932,1,1,0,0,8712.829475769453
79370,388,6,09/11/2013,878,1,0,0,0,7756.512905248427
181951,587,7,17/05/2015,0,0,0,0,0,0.0
422224,179,3,25/12/2013,0,0,0,c,1,904.0483330409515
268531,472,5,07/03/2014,780,1,1,0,1,7592.251194318193
652917,207,1,03/11/2014,1821,1,1,0,0,16063.107265027313
535147,592,6,20/04/2013,367,1,0,0,0,3424.0154059637334
230786,152,7,20/01/2013,0,0,0,0,0,114.7301789364605
77137,1114,6,27/07/2013,3333,1,0,0,0,19090.451131042504
572419,965,7,16/11/2014,0,0,0,0,0,0.0
168179,340,5,12/06/2015,697,1,0,0,0,6197.481954519589
644805,686,6,21/06/2014,335,1,0,0,0,3432.271137857093
1075,187,1,12/01/2015,848,1,1,0,0,9730.98984380926
674016,935,5,02/05/2014,867,1,1,0,1,7996.866781034873
602707,18,2,12/11/2013,612,1,0,0,0,4919.669212816589
156271,763,2,26/05/2015,570,1,0,0,0,5386.434147748941
99975,625,7,16/03/2014,0,0,0,0,0,76.58760265206722
165846,695,3,14/08/2013,607,1,1,0,1,6533.510191987951
600097,954,7,16/06/2013,0,0,0,0,0,0.0
78786,187,7,08/02/2015,0,0,0,0,0,0.0
134351,289,3,08/04/2015,436,1,0,0,1,4765.691498470512
319093,491,4,04/09/2014,542,1,1,0,1,5584.873858375118
256129,913,1,10/02/2014,897,1,0,0,0,7257.585988344427
569769,746,3,07/01/2015,512,1,1,0,1,5817.661365603826
544567,164,1,23/02/2015,581,1,0,0,0,5180.385566940677
386764,695,1,20/10/2014,694,1,1,0,0,7833.785892891704
527527,50,7,01/09/2013,0,0,0,0,0,445.2355818917818
668,504,2,03/09/2013,925,1,0,0,0,6750.751413664821
359209,714,6,02/05/2015,491,1,0,0,0,5384.938939977979
241595,654,3,27/08/2014,680,1,0,0,1,5874.148710030941
7263,798,3,21/08/2013,913,1,0,0,1,7002.192378150964
265305,750,7,16/02/2014,0,0,0,0,0,117.90455875648874
60101,1053,6,24/05/2014,749,1,0,0,0,6713.799364211746
135308,51,6,01/03/2014,541,1,0,0,0,6732.314766399637
